title,price,image
"Toyota Highlander 3 поколение Кроссовер , 2020",68000$ ,https://i.cars.kg/preview/r/pFHdISWTPoyz6T_J7jDvqQ/1080x-/20221016/2a75bf24fa6ffe8e0668bc5c308f7e5d.jpg
"Subaru Legacy 4 поколение Седан , 2004",7500$ ,https://i.cars.kg/preview/r/1vIX5r0u7Wfdli-rQjN-cw/1080x-/20221016/05249289396aa4311ec193cfec3747f0.jpeg
"Toyota Land Cruiser Prado J150 Внедорожник , 2011",34000$ ,https://i.cars.kg/preview/r/nfPuUKBYIv97DcwdDvyNGA/1080x-/20221016/83e1188098b6084cb0af28b3136c8dd7.jpg
"Mercedes-Benz S-Класс W221 [рестайлинг] Седан 4-дв. , 2010",19900$ ,https://i.cars.kg/preview/r/f0lW-jFq-EwY7yzkdqdO_A/1080x-/20221016/bdd8e950a30f0507278b15da26aaf230.jpeg
"Honda Accord 9 поколение Седан , 2016",17800$ ,https://i.cars.kg/preview/r/wJ2_nt3NApZ2H-WBtLkXWA/1080x-/20221016/191648b94477c651374e17a5fc894d19.jpeg
"Volkswagen Tiguan 1 поколение [рестайлинг] Кроссовер , 2016",34000$ ,https://i.cars.kg/preview/r/BDumBMzb0kEKNKREUhRlsg/1080x-/20221016/b8f6d36cc70a22e4403e378dcba707d2.jpeg
"Lexus RX 2 поколение Кроссовер , 2002",10000$ ,https://i.cars.kg/preview/r/dzufeeIoR0iB4NtBjjW37A/1080x-/20221016/15b47c2c7d1671947de97f99367566f0.jpg
"Subaru Impreza 3 поколение [рестайлинг] WRX хетчбэк 5-дв. , 2011",13000$ ,https://i.cars.kg/preview/r/bGif-zZEysmVWzqX8qrIYQ/1080x-/20221016/731be07cba41e6395abf77e324b0675c.jpg
"Honda Odyssey 2 поколение [рестайлинг] Absolute минивэн 5-дв. , 2002",6500$ ,https://i.cars.kg/preview/r/vA7pe2ndKyRJMd-8FqdR6A/1080x-/20221016/d6469af7fef83ee3826e4239ba39f7e6.jpg
"Toyota Harrier 1 поколение , 1998",9000$ ,
"Lexus GS 4 поколение Седан 4-дв. , 2013",25500$ ,https://i.cars.kg/preview/r/0IjDg2j69IyyJB7735Q1-w/1080x-/20221016/22573997280def78580e030e7f703af3.jpg
"Volkswagen Polo 5 поколение [рестайлинг] Седан , 2016",9000$ ,https://i.cars.kg/preview/r/2FfPGgRUMw8PE1qcC-0Ekg/1080x-/20221016/41f25beff111dc72039214d8098bcff0.webp
"Toyota Highlander 2 поколение [рестайлинг] Кроссовер 5-дв. , 2011",22500$ ,https://i.cars.kg/preview/r/dlM3Z4noTJBhwoyW0OgkZA/1080x-/20221016/b806cd0ede3e1d524e754a3113422c56.jpg
"Mitsubishi Galant 8 поколение Универсал , 2001",2500$ ,https://i.cars.kg/preview/r/FYaGEwkSq3eejkZzjxY6Lw/1080x-/20221016/d27fe2c7ffa6e9946df2fc186912edf3.jpg
"Honda Inspire 4 поколение Седан , 2003",8600$ ,https://i.cars.kg/preview/r/oCCeAXglK1BIOLzlIQhJfQ/1080x-/20221015/36e0ce13a461a363598e57863b4508fb.jpg
"Mazda Demio 2 поколение Хетчбэк , 2002",5000$ ,https://i.cars.kg/preview/r/_iR0KBlxFJEyYcX427ODMg/1080x-/20221015/61923df57dfe621f2ffb8c560759aa1f.jpg
"Mercedes-Benz C-Класс W204/S204/C204 [рестайлинг] Купе 2-дв. , 2012",18000$ ,https://i.cars.kg/preview/r/2cJl-DUOE1jy4_pOBHV3pA/1080x-/20221015/9ceffcebd01eb4d5375deaacd72bf3b6.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2016",15900$ ,https://i.cars.kg/preview/r/a8TR2_m3leYCx4owwQTYfg/1080x-/20221015/5ee816bb3bd19e77abb21ac418c94e8b.jpg
"Chevrolet Suburban , 2005",17000$ ,https://i.cars.kg/preview/r/YfopsICbP-E5i7HHDbMbDA/1080x-/20221015/a171c63e18b85789d176e3e3f70dc9b3.jpg
"Lexus GX 1 поколение Внедорожник , 2006",29300$ ,https://i.cars.kg/preview/r/htT7wiNMeKlChgFJNPTK2w/1080x-/20221015/4b08747f8d0902f083dd69e066cc133a.jpeg
"Toyota Land Cruiser J100 [рестайлинг] Внедорожник , 2004",24000$ ,https://i.cars.kg/preview/r/mIirvoMQd6_tPMr8Z_21Fg/1080x-/20221015/dbea35dd7cbe691e999a79e1760cff65.jpg
"Hyundai Sonata YF Седан 4-дв. , 2016",11400$ ,https://i.cars.kg/preview/r/DJ28SAW1q6O74qWpCGIa1w/1080x-/20221015/d9edd054ea3ad6a5b4580311e48980d5.jpeg
"Honda Civic 8 поколение [рестайлинг] Седан , 2007",9200$ ,https://i.cars.kg/preview/r/d_Mia6a3URiwFNEQXotxXw/1080x-/20221015/12909e7ef25a97164cccb19c4d805387.jpeg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2020",45500$ ,https://i.cars.kg/preview/r/gCS8ku-jhtvhrdVer0eyFw/1080x-/20221015/db2af3d83eff5de853c9fcc236acc7ed.jpg
"Toyota RAV4 4 поколение Кроссовер , 2014",19500$ ,https://i.cars.kg/preview/r/fRUnNeztzZjtFVOgJbQvMA/1080x-/20221015/81a8ac6954e53a8258872341a4c3bfa1.jpg
"Mitsubishi Montero 3 поколение Внедорожник 5-дв. , 2001",10000$ ,https://i.cars.kg/preview/r/zvwzOaMmLy37Zgj0CRNJMA/1080x-/20221015/884fd696288982c1a86aaceb73003da2.jpg
"Toyota 4Runner 5 поколение Внедорожник , 2017",40000$ ,https://i.cars.kg/preview/r/smgkQmnTKc9kb0D2lhpGYw/1080x-/20221015/9094e47c6fbbbac0855fb374857853c7.webp
"Volkswagen Golf 4 поколение , 2004",4800$ ,https://i.cars.kg/preview/r/K3oXmYzZjIN9MOiGJPZWJg/1080x-/20221015/9023f6c005d538cab7d528738b8cca92.jpg
"Mercedes-Benz S-Класс W221 Седан , 2008",20000$ ,https://i.cars.kg/preview/r/nwsU9GkNCdRvjA_KvIwHRA/1080x-/20221015/a963b2095aaa8ecd82045fa18a1d9040.jpg
"Daewoo Matiz M250 [рестайлинг] Хетчбэк , 2008",4500$ ,https://i.cars.kg/preview/r/_TDrgiUQtFeL8wT6uEDeDQ/1080x-/20221014/e77da073fcfdbbac7d17597b743c2e2d.jpg
"Kia Sorento 3 поколение Prime кроссовер , 2015",25000$ ,https://i.cars.kg/preview/r/icaGHPq5e9e8XVOefnxL8w/1080x-/20221014/af713ed248587e34df3b7942ecaf71b5.jpg
"Toyota Land Cruiser Prado J90 [рестайлинг] Внедорожник 5-дв. , 2002",13500$ ,https://i.cars.kg/preview/r/R5y8siBSVnxn__bW6GNBag/1080x-/20221014/c1be38e271320c99d8ea77cd886eeb20.jpeg
"Lexus RX 4 поколение Кроссовер , 2017",43000$ ,https://i.cars.kg/preview/r/Hw9AV-h0iA611v8iTA7_Gw/1080x-/20221014/23811fb88cdf82aee23a61da1231f006.jpg
"Mitsubishi Pajero 4 поколение Внедорожник 5-дв. , 2008",17900$ ,https://i.cars.kg/preview/r/aC8pcwZmcNfZ7HWlmW5GWQ/1080x-/20221014/512d6d4000d7c526b79762d3b372d272.jpg
"Subaru Outback 5 поколение Универсал , 2017",14500$ ,https://i.cars.kg/preview/r/F3xcgkXAroTyHTuwnKBffQ/1080x-/20221014/5bd21010b4f58abb274a4481031fb8ad.jpg
"Subaru Forester , 2003",6500$ ,https://i.cars.kg/preview/r/oxcZNp-92BDdyDSJ7iCEHg/1080x-/20221014/7619db28046bff33accc044ee165bb03.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2019",35500$ ,https://i.cars.kg/preview/r/VqKgzzE1BIDE-wRIf87CUQ/1080x-/20221014/1396318f4b226c682acc10e242be4fcf.webp
"Toyota Land Cruiser Prado J120 Внедорожник 5-дв. , 2004",22000$ ,https://i.cars.kg/preview/r/8_0n-ZI9Js8D0MgT6whrRA/1080x-/20221014/ce54ca35ed61503adf32407925970d08.jpeg
"Toyota Rush 1 поколение [рестайлинг] Кроссовер , 2022",30100$ ,https://i.cars.kg/preview/r/4IQCQD5eKj7LPYNSOvY48w/1080x-/20221014/06ecf28daf1b55457b7ed96b2b9c4b76.jpg
"Honda Stream 1 поколение Минивэн , 2002",7461$ ,https://i.cars.kg/preview/r/Jv4SWkzyEYLA-re0bW4HRQ/1080x-/20221014/9531b9074ee35f4ac7105f87d8645e20.jpg
"Toyota Prius 3 поколение Хетчбэк , 2009",15989$ ,https://i.cars.kg/preview/r/V3tSALJEBhekc8G4UhnX0g/1080x-/20221014/9639b0f25d9f7f140db742766d00afc2.jpg
"Honda Stepwgn 3 поколение [рестайлинг] Минивэн , 2008",11844$ ,https://i.cars.kg/preview/r/e3Fmz2b19la1BvQoFLrTrw/1080x-/20221013/4da3920ad37b54b38d0cb3e870f7b327.jpg
"Honda Fit 2 поколение Хетчбэк , 2009",13028$ ,https://i.cars.kg/preview/r/pY9j5dE7NOf-DSOFzElsUA/1080x-/20221013/5166a9eeb778f872954ccfefeb349567.jpg
"Honda Legend 4 поколение Седан , 2004",10000$ ,https://i.cars.kg/preview/r/bHroRDLwtNZ6ZUkXVsjWzg/1080x-/20221013/40131957989fb5f84963e3ed3b1345a0.jpg
"Toyota Alphard 2 поколение Минивэн , 2008",14212$ ,https://i.cars.kg/preview/r/dGIoSOD00jKLv91StcpetA/1080x-/20221013/48756a8344869383a670b3eb101d1133.jpeg
"Toyota Alphard 2 поколение Минивэн , 2009",7698$ ,https://i.cars.kg/preview/r/RMH3PfLoWn5ELvkuRy_p8A/1080x-/20221013/bed67f045897168ba595048d5cb6bd54.jpg
"Toyota Camry XV30 Седан , 2002",9000$ ,https://i.cars.kg/preview/r/fjyl9cSUZYx9krFCJbYE4w/1080x-/20221013/ff69abe92faa8b8b8882ab35a4677e71.jpeg
"Toyota Prius 4 поколение Хетчбэк , 2016",15800$ ,https://i.cars.kg/preview/r/3GhFNJsaDBPvLp5kajGDaQ/1080x-/20221013/47d3a503faece6d19c083d35a0e8c87f.jpg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2017",22200$ ,https://i.cars.kg/preview/r/0uJrxmh9TxdsHUbmD_dfRA/1080x-/20221013/09c41967c2b621496b7c831921ce9ed4.webp
"Kia Mohave , 2020",56500$ ,https://i.cars.kg/preview/r/oni0VdqUS1HvX8m72qoSCA/1080x-/20221013/dcacd29ce56c611e8062f9531c1e1b0d.jpg
"Toyota Highlander 2 поколение [рестайлинг] Кроссовер 5-дв. , 2012",27000$ ,https://i.cars.kg/preview/r/ojvViuBcTNescH0rU2xvNA/1080x-/20221013/a9d69c529e00acfc5bb14dc9eeb499f2.jpeg
"Nissan Leaf , 2012",10700$ ,https://i.cars.kg/preview/r/bVIoATYCQ6rXU7jsmzPzJA/1080x-/20221013/a9e2e06671d3514d9dc7b2b9cd437695.jpg
"Hyundai Santa Fe DM [рестайлинг] Premium кроссовер , 2021",36900$ ,https://i.cars.kg/preview/r/EsKdCIKLs1NO12JSqOkaEg/1080x-/20221013/40b9a2c6f0884715c3f1b12b77fb1f1c.jpg
"Mercedes-Benz Sprinter W906 Фургон , 2008",11500$ ,https://i.cars.kg/preview/r/YK-7MbOPuqychbfaJz25Ow/1080x-/20221013/479d302c87de17e6de902c3d465c4629.jpg
"Honda Jazz 2 поколение , 2008",7800$ ,https://i.cars.kg/preview/r/stLcaExNsDli-LDmwHMVVw/1080x-/20221013/6fb82e8fefe6b1b9351553e4f93d10a8.jpg
"Subaru Legacy 3 поколение Седан , 2001",5600$ ,https://i.cars.kg/preview/r/uM1DhPFFbFYVYmcSNRmVFw/1080x-/20221013/5e3cfbb51ed1d6c075929c85030efb39.jpg
"Mercedes-Benz S-Класс W140/C140 [рестайлинг] Седан , 1995",8500$ ,https://i.cars.kg/preview/r/cjVggQ2GlEVSUd_bu2UoBA/1080x-/20221013/ff58ea252ba56eea98796ab9c00baab0.jpeg
"Toyota Land Cruiser J200 Внедорожник , 2008",34500$ ,https://i.cars.kg/preview/r/d7fwSB_P-jWYtEWgBCXWhA/1080x-/20221012/181f10bd368fdb499724cfe7941f4856.jpeg
"Honda , 2003",6800$ ,https://i.cars.kg/preview/r/zEoSKtMDvD8RIVnw5PVObA/1080x-/20221012/b3e9ff226ed39f044d8368e3d2e95a73.jpg
"Toyota Probox 1 поколение Универсал , 2003",5500$ ,https://i.cars.kg/preview/r/zmZ8114E4_uQd4pKbippGQ/1080x-/20221012/862a2d3d8ec831354d37b2b74cc5d2d1.webp
"Lexus ES 4 поколение Седан , 2003",9400$ ,https://i.cars.kg/preview/r/yAh298QXqirJnX9TmO2V2g/1080x-/20221012/25f61c18ef95e936b2fb0a12ee6e7fca.jpeg
"Land Rover Range Rover 3 поколение [рестайлинг] Внедорожник , 2005",11700$ ,https://i.cars.kg/preview/r/wsOrwIrjuDjtjRV_IE-nKw/1080x-/20221012/94d45dcc00f9f390aec914e1e446a8c6.jpg
"Ford Fiesta 6 поколение [рестайлинг] Хетчбэк 5-дв. , 2018",10300$ ,https://i.cars.kg/preview/r/JbCGO2UnkVOlad5un2WUoA/1080x-/20221012/bbda3f8417508a47a50e8391e916d89e.jpg
"Mitsubishi Delica 4 поколение Минивэн , 2003",7400$ ,https://i.cars.kg/preview/r/gxjdA6s15qBmi_FpTWn1BA/1080x-/20221012/22c98c18b0d5274752a0578ca570b9bd.jpg
"Subaru Outback 3 поколение Универсал , 2008",10500$ ,https://i.cars.kg/preview/r/xq8NIM00iYM3rPnYi8w7Ng/1080x-/20221012/f37a91388b0d09779fe53c97805104bb.jpg
"Toyota Windom MCV20 [рестайлинг] Седан , 2000",6700$ ,https://i.cars.kg/preview/r/53h-uDeVqpCv03f07TFmRQ/1080x-/20221012/99e19b83d2916b03ed39e94514c739f9.jpg
"Honda Accord 7 поколение Седан , 2003",7200$ ,https://i.cars.kg/preview/r/_kCRV7ECPBUaqnvU6orPTw/1080x-/20221012/4cf08b73dded2f735aa1043ebafbf0d6.jpg
"Toyota Auris 1 поколение Хетчбэк 3-дв. , 2007",7500$ ,https://i.cars.kg/preview/r/2re0wJQ1SL8yCMSTneAsmQ/1080x-/20221012/b0a1756b006edfefe0381a60de9380d3.jpeg
"Mercedes-Benz E-Класс W212/S212/C207/A207 [рестайлинг] Седан 4-дв. , 2013",16000$ ,https://i.cars.kg/preview/r/A49P-neap4c5LznOfkIsrQ/1080x-/20221012/c80d9e8150a0b82a25d8bc3e7f7d4d52.jpg
"Lexus ES 4 поколение Седан , 2004",10300$ ,https://i.cars.kg/preview/r/vAs3KZqUmWtbkIZLuX0JhA/1080x-/20221012/beadc17f76b72dcb26be4ad7fef51e20.jpg
"Mazda 323 BJ [рестайлинг] Хетчбэк , 2002",4000$ ,https://i.cars.kg/preview/r/zN_rYM6gDcZ7y4Ht2nKaKg/1080x-/20221011/f484dc75b7cec61f0c9867edf8ff03d6.jpg
"Mercedes-Benz E-Класс W211/S211 Седан , 2006",11000$ ,https://i.cars.kg/preview/r/oTmbQVRiuIc4Kf8CfSJBqg/1080x-/20221011/67d1161b98ad0aafff2e32a19d62d452.jpeg
"Hyundai Getz 1 поколение [рестайлинг] Хетчбэк 3-дв. , 2007",4737$ ,https://i.cars.kg/preview/r/l2c-yNKERK0k6eOIYS6m_Q/1080x-/20221011/ae39caa7a8671065540f063e817bb1f4.jpg
"Toyota Highlander 3 поколение Кроссовер , 2022",65000$ ,https://i.cars.kg/preview/r/tC4oCo26DTvPf89qNecfbQ/1080x-/20221011/c4ea092b859a3ad6c1e25e09a81a7aaf.jpg
"Mercedes-Benz S-Класс W221 Седан , 2008",16000$ ,https://i.cars.kg/preview/r/jMU7yrsAld4HPo_3JmnXwA/1080x-/20221011/a56c16c150e061bdc33307a215ad0060.webp
"Chevrolet Malibu 5 поколение Седан , 2017",13500$ ,https://i.cars.kg/preview/r/uJZ6UWb2mw1j4E6CSlI1lQ/1080x-/20221011/3f6e37663acbed8501c4c2c3cc76a27a.jpg
"Mitsubishi Airtrek 1 поколение Кроссовер 5-дв. , 2002",6300$ ,https://i.cars.kg/preview/r/4pCc2LDJChTcsH_ak2vV2g/1080x-/20221011/1f6af5d30bbef6fe742a5169a1e91198.jpg
"Toyota Land Cruiser J200 Внедорожник , 2009",50000$ ,https://i.cars.kg/preview/r/xBb4AxpicNGQJEWeQ8Tncw/1080x-/20221011/6316970741f6f61660a4e276923812c6.jpeg
"Toyota Alphard 1 поколение Минивэн 5-дв. , 2004",12500$ ,https://i.cars.kg/preview/r/ngFSdnFKVZk0IC2uPnx4hQ/1080x-/20221011/3051ea11e27a529c710d2bba88db1754.jpg
"Mercedes-Benz E-Класс W211/S211 AMG седан 4-дв. , 2004",30000$ ,https://i.cars.kg/preview/r/tQfb-VTwU5WbkwYkWakqnA/1080x-/20221011/0ea4bc29f2ef80d92ad2b863507d27e0.jpeg
"Toyota Land Cruiser J70 [рестайлинг] J77 внедорожник 5-дв. , 1993",13500$ ,https://i.cars.kg/preview/r/XCZkocBta5l6M8cCf__9Ig/1080x-/20221011/a44d1e274dd39f30f6f3bfacaeb1a906.jpg
"Volkswagen Touareg 2 поколение [рестайлинг] Кроссовер , 2016",49000$ ,https://i.cars.kg/preview/r/B-wCtjG0tUSLgvNmB-OF_A/1080x-/20221011/a7240f3fb32b935060a08a8f6a01baf6.jpeg
"Lexus RX 2 поколение Кроссовер , 2005",16400$ ,https://i.cars.kg/preview/r/DvMC1MpIFC8rZcr87Emx2w/1080x-/20221011/e2cf04b98da5186ec6ef86e7bb3a7091.jpg
"Hyundai Genesis 2 поколение Седан , 2016",30000$ ,https://i.cars.kg/preview/r/jtgIwt8CuH7kYzPxLG6k7w/1080x-/20221011/25ffde0f6b1fc8e9e46cd58fd5093958.jpg
"Hyundai Sonata YF , 2013",11000$ ,https://i.cars.kg/preview/r/H0QWIHXSqfjQYhC1umNCFQ/1080x-/20221010/39c2e1a7c5c031959650eac9d6d721ec.jpg
"Audi 100 С3 Седан , 1986",1065$ ,https://i.cars.kg/preview/r/izCizXUEIJPTr6avaetQ-A/1080x-/20221010/c6cf8fa0fee9416b4ffe2d1dbedabf8f.jpeg
"BMW 5 серия E60/E61 [рестайлинг] Седан , 2008",15000$ ,https://i.cars.kg/preview/r/rI6apS0ovB-hyMjFGxL4wg/1080x-/20221010/d15719423c0cd9082b8294ab6e69d812.jpg
"Honda Elysion 1 поколение Минивэн , 2005",10200$ ,https://i.cars.kg/preview/r/b8C4vr-n2-fTk54oLxeT9g/1080x-/20221010/2d540a59abd6493224d62aaeb413237c.jpg
"Honda CR-V 2 поколение Кроссовер , 2004",9500$ ,https://i.cars.kg/preview/r/4Be2HReqCJIcj2K-SDMR1g/1080x-/20221010/0c35268cfb5e5106088877397c15fb95.jpg
"Honda Inspire 4 поколение Седан , 2003",8700$ ,https://i.cars.kg/preview/r/LXO0Xuy3cDUl0J-wJkPOmQ/1080x-/20221010/03be694fa69429cc85309176f9d8d6af.jpeg
"Toyota Wish 1 поколение Минивэн , 2003",8000$ ,https://i.cars.kg/preview/r/P1DSgS8r5llu542Syn4FZQ/1080x-/20221010/e2d945d7f04e598454cce54a45241464.jpg
"Toyota Camry XV30 , 2003",10000$ ,
"Toyota Highlander 1 поколение [рестайлинг] Кроссовер , 2004",14800$ ,https://i.cars.kg/preview/r/N1s0fzJOOciJU9eVFuyInw/1080x-/20221006/21fe6f06bcd986296253779c24a2212d.jpg
"Mercedes-Benz E-Класс W210/S210 [рестайлинг] Седан , 2002",11000$ ,https://i.cars.kg/preview/r/uZGu6n_0Xc-kjjmeDDaRGA/1080x-/20221005/d40c6b0f7281b6f51e3bae18e44ad074.jpg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",23000$ ,https://i.cars.kg/preview/r/SAGVXZEjQKG06WMMe9i03g/1080x-/20221005/1ac648951994e8049a0fb2525b58fc76.jpeg
"Mercedes-Benz S-Класс W221 Седан , 2009",15500$ ,https://i.cars.kg/preview/r/j2JaFezx08HATneYKaoxDA/1080x-/20221005/23a8c71ecf374f482f33c8239b6b0d0f.jpg
"Subaru Forester 4 поколение Кроссовер , 2016",17200$ ,https://i.cars.kg/preview/r/EM8k6OXPUdfonypHltP42g/1080x-/20221005/492a45d3a06ac469102c617dab71cfd8.jpg
"Subaru Forester 2 поколение Кроссовер , 2002",7500$ ,https://i.cars.kg/preview/r/N2xIDP0nYMKCILk_643ISw/1080x-/20221005/394e92a48b6ecf8b522ae82a2c19cefb.jpg
"Hyundai Click 1 поколение Хетчбэк 5-дв. , 2002",5800$ ,https://i.cars.kg/preview/r/43bLCH3Rn7VKXA6HJCALBQ/1080x-/20221005/1ca9aeee3e2a1a91f7ca91b57c7cbebd.jpg
"Toyota Estima 3 поколение Минивэн 5-дв. , 2007",13000$ ,https://i.cars.kg/preview/r/p6V2RgJjrfg6Gkawp1dwwg/1080x-/20221005/722706ab23591921cc9d13796b661cb5.jpg
"Honda Odyssey 2 поколение Минивэн , 1999",550000$ ,https://i.cars.kg/preview/r/5DDm4qwKQCfxjfohFQnKyA/1080x-/20221005/a80bd9fa55f157fbc8accba9f52bc68e.jpg
"Subaru Legacy 4 поколение Седан , 2006",7300$ ,https://i.cars.kg/preview/r/hpXdI2IYhB8Hi7XeHvofTg/1080x-/20221005/e6aa7ea9caa0a6fae9411fea9f9a2e3a.jpg
"Audi S4 4A/C4 Avant универсал , 1994",3553$ ,https://i.cars.kg/preview/r/BPLrKxBlWSrzHUisPlnzMg/1080x-/20221005/b10ffc3577e100653b34c181774975f6.plain
"Toyota Prius 3 поколение [рестайлинг] Хетчбэк , 2013",12500$ ,https://i.cars.kg/preview/r/UjIsXRte8fFNLUnBX2JYhg/1080x-/20221005/da8c69199fd533275862e276866d2a96.jpg
"Toyota Sienna 3 поколение Минивэн 5-дв. , 2012",25500$ ,https://i.cars.kg/preview/r/faMPwMkOYhLaZB2UHo6fTQ/1080x-/20221005/4df7c8b04fe6e695980a4341a717c248.jpg
"Mercedes-Benz E-Класс W210/S210 Седан 4-дв. , 1998",6300$ ,https://i.cars.kg/preview/r/4-T6oX6EVT9gtUpAkyOq8g/1080x-/20221005/a0d31e6aba45a8a29ed67b2b478a3eca.jpg
"Mercedes-Benz , 1998",6700$ ,https://i.cars.kg/preview/r/afUpD8k4YoATOpR-2REErg/1080x-/20221005/cc501077b1d17b01da2005a6e1633259.jpg
"Toyota Allion T265 [рестайлинг] Седан , 2018",28500$ ,https://i.cars.kg/preview/r/HGIgJmVi0v7II-_VWmgGrg/1080x-/20221004/b1cbfe09a121581865ecc06a60212337.jpg
"Toyota Camry XV30 Седан , 2003",9500$ ,https://i.cars.kg/preview/r/D4PR8YcBy7fbXuEJhDic9g/1080x-/20221004/3255d8caa46e94c528365a483126ed19.jpeg
"Toyota Camry XV50 [рестайлинг] Седан , 2019",34000$ ,https://i.cars.kg/preview/r/jvN2tRA0e28_ctHaVnkHzw/1080x-/20221004/ac7fac8e5e88a70a9e51cf1c6d68e105.jpg
"Kia Optima 4 поколение Седан 4-дв. , 2016",15000$ ,https://i.cars.kg/preview/r/RVkE-af1qOcCwV8r0cPtzw/1080x-/20221004/94d6defc97bc07a8395c24b97d501ab9.webp
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",23500$ ,https://i.cars.kg/preview/r/8zcv06ErbffKHWnH7gUj5Q/1080x-/20221004/6fc1bd8778a42a44ff40aa29ee9d5ccd.jpg
"Audi 80 8C/B4 , 1992",2$ ,https://i.cars.kg/preview/r/os8gscrS_JDEQAv6VRe6xQ/1080x-/20221004/c88f8c672b7efee9cdd16cd73451c1e3.jpg
"Toyota Vitz XP10 [рестайлинг] Хетчбэк 5-дв. , 2003",5700$ ,https://i.cars.kg/preview/r/GFL4wOB2aTcRo0vMdJgpeQ/1080x-/20221004/ceddda31366adafde3681e6aa5612629.jpeg
"Mercedes-Benz C-Класс W202/S202 Седан , 1994",4145$ ,https://i.cars.kg/preview/r/zKEHKvgnJGbgQh0qQUiPmQ/1080x-/20221003/fc217337deecf75d44b555c613bac8cb.jpg
"BMW 3 серия E36 Седан , 1996",2333$ ,https://i.cars.kg/preview/r/fF8wEFN4DTPrM41fMyrXmg/1080x-/20221003/2cf1eb6c86ad83792b72bd683957ef01.JPG
"Hyundai Porter , 2017",8$ ,
"Suzuki Liana 1 поколение , 2003",250000$ ,https://i.cars.kg/preview/r/6ay-ofqcm2EKzngkp7RdGA/1080x-/20221003/8de918a0f0893c15c9e08b9b74137738.jpg
"Toyota Isis 1 поколение Минивэн , 2004",5885$ ,
"Toyota Highlander , 2017",39900$ ,https://i.cars.kg/preview/r/wdfP5PiIaPmIgOrv_jJ5NA/1080x-/20221003/078b8fd7627918062c4686b96070e573.jpg
"Kia K7 , 2017",18700$ ,https://i.cars.kg/preview/r/TNp3FYG9bQIg7WzQTf42mQ/1080x-/20221003/ea0760a9c321bbb915a07834087aeed3.jpg
"Toyota RAV4 2 поколение Кроссовер 5-дв. , 2003",8000$ ,https://i.cars.kg/preview/r/OAKibXobqh2gDenewklN6g/1080x-/20221003/8a72621130ffa1544652af1d1679dc60.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2018",28500$ ,https://i.cars.kg/preview/r/qvVIYrLdhRfwuo9dYaAWyA/1080x-/20221003/f69a71bc88b89d27013a9ba25d680479.jpg
"Land Rover Range Rover 4 поколение Внедорожник , 2013",55000$ ,https://i.cars.kg/preview/r/A1x1qdvnsOlg_QqM5ziO3w/1080x-/20221003/422c85319a8cb14740994073ef5a5bcb.jpeg
"Land Rover Range Rover 3 поколение [рестайлинг] Внедорожник , 2008",15000$ ,https://i.cars.kg/preview/r/TczTuOiiMxeRUTsMeWi5sw/1080x-/20221003/d1aa8593aceb9fbac9d32a9ce7e75f68.jpeg
"Kia Sportage 2 поколение [рестайлинг] Кроссовер , 2010",12000$ ,https://i.cars.kg/preview/r/r-tkdTNQB3HPxE5NwKChwQ/1080x-/20221003/2d4b774747caecc07cdffd3db5f58171.jpg
"Toyota Land Cruiser J200 [2-й рестайлинг] Внедорожник , 2016",80000$ ,https://i.cars.kg/preview/r/CdeteBtVqXMMFfRwxorFkg/1080x-/20221003/eb932ee45bc5577713f7a4e0df7b4ecb.jpeg
"Toyota Corolla E140/150 , 2007",7700$ ,https://i.cars.kg/preview/r/rol2OteTqRZyM50nMD4_LQ/1080x-/20221003/790e6a2837f4fece0f7309fcc30ab82a.jpg
"Mercedes-Benz CL-Класс C215 [рестайлинг] Купе , 2003",11000$ ,https://i.cars.kg/preview/r/ausaJotaKYN9bPAHbnlvgw/1080x-/20221003/823d8d164d84386beba88ef45b29c397.jpeg
